
Host: smg13363-ws

Timers On : Tue Jan  5 09:34:01 2021
Timers Off: Tue Jan  5 09:34:38 2021

Wall Time:       36.24 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Timers Off: Tue Jan  5 13:29:35 2021

Wall Time:        7.89 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      2.067u      0.033s      1.270w      6 calls
HF: Form core H                     :      0.033u      0.000s      0.007w      6 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      6 calls
HF: Guess                           :      0.217u      0.000s      0.130w      6 calls
SAD Guess                           :      0.200u      0.000s      0.112w      1 calls
HF: Form G                          :      0.500u      0.000s      0.303w     82 calls
JK: D                               :      0.000u      0.000s      0.001w     82 calls
JK: USO2AO                          :      0.000u      0.000s      0.005w     82 calls
JK: JK                              :      0.467u      0.000s      0.288w     82 calls
PK computes JK                      :      0.467u      0.000s      0.288w     82 calls
JK: AO2USO                          :      0.017u      0.000s      0.006w     82 calls
HF: Form F                          :      0.000u      0.000s      0.001w     82 calls
HF: Form D                          :      0.000u      0.000s      0.001w     82 calls
HF: DIIS                            :      0.067u      0.000s      0.034w     81 calls
DIISManager::add_entry              :      0.000u      0.000s      0.004w     76 calls
DIISManager::extrapolate            :      0.033u      0.000s      0.008w     76 calls
bMatrix setup                       :      0.000u      0.000s      0.003w     76 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.002w     76 calls
New vector                          :      0.017u      0.000s      0.002w     76 calls
HF: Form C                          :      0.000u      0.000s      0.017w     81 calls
Grad: V T Perturb                   :      0.117u      0.000s      0.082w      6 calls
Grad: S                             :      0.000u      0.000s      0.004w      6 calls
Grad: JK                            :      7.850u      0.000s      4.708w      6 calls
Grad: XC                            :      0.000u      0.000s      0.000w      6 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      2.067u      0.033s      1.270w      6 calls
HF: Form core H                     :      0.033u      0.000s      0.007w      6 calls
HF: Form S/X                        :      0.000u      0.000s      0.001w      6 calls
HF: Guess                           :      0.217u      0.000s      0.130w      6 calls
| SAD Guess                         :      0.200u      0.000s      0.112w      1 calls
HF: Form G                          :      0.500u      0.000s      0.303w     82 calls
| JK: D                             :      0.000u      0.000s      0.001w     82 calls
| JK: USO2AO                        :      0.000u      0.000s      0.005w     82 calls
| JK: JK                            :      0.467u      0.000s      0.288w     82 calls
| | PK computes JK                  :      0.467u      0.000s      0.288w     82 calls
| JK: AO2USO                        :      0.017u      0.000s      0.006w     82 calls
HF: Form F                          :      0.000u      0.000s      0.001w     82 calls
HF: Form D                          :      0.000u      0.000s      0.001w     82 calls
HF: DIIS                            :      0.067u      0.000s      0.034w     81 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.004w     76 calls
| DIISManager::extrapolate          :      0.033u      0.000s      0.008w     76 calls
| | bMatrix setup                   :      0.000u      0.000s      0.003w     76 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.002w     76 calls
| | New vector                      :      0.017u      0.000s      0.002w     76 calls
HF: Form C                          :      0.000u      0.000s      0.017w     81 calls
Grad: V T Perturb                   :      0.117u      0.000s      0.082w      6 calls
Grad: S                             :      0.000u      0.000s      0.004w      6 calls
Grad: JK                            :      7.850u      0.000s      4.708w      6 calls
Grad: XC                            :      0.000u      0.000s      0.000w      6 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:31:39 2021
Timers Off: Tue Jan  5 13:31:50 2021

Wall Time:       11.52 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      3.083u      0.100s      1.895w      9 calls
HF: Form core H                     :      0.033u      0.000s      0.010w      9 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      9 calls
HF: Guess                           :      0.183u      0.000s      0.119w      9 calls
SAD Guess                           :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      0.767u      0.000s      0.451w    121 calls
JK: D                               :      0.000u      0.000s      0.001w    121 calls
JK: USO2AO                          :      0.000u      0.000s      0.007w    121 calls
JK: JK                              :      0.750u      0.000s      0.428w    121 calls
PK computes JK                      :      0.750u      0.000s      0.428w    121 calls
JK: AO2USO                          :      0.017u      0.000s      0.009w    121 calls
HF: Form F                          :      0.000u      0.000s      0.001w    121 calls
HF: Form D                          :      0.000u      0.000s      0.001w    121 calls
HF: DIIS                            :      0.050u      0.000s      0.050w    120 calls
DIISManager::add_entry              :      0.000u      0.000s      0.006w    112 calls
DIISManager::extrapolate            :      0.017u      0.000s      0.011w    112 calls
bMatrix setup                       :      0.000u      0.000s      0.004w    112 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.003w    112 calls
New vector                          :      0.017u      0.000s      0.003w    112 calls
HF: Form C                          :      0.017u      0.000s      0.023w    120 calls
Grad: V T Perturb                   :      0.183u      0.017s      0.125w      9 calls
Grad: S                             :      0.000u      0.000s      0.005w      9 calls
Grad: JK                            :     11.617u      0.000s      6.987w      9 calls
Grad: XC                            :      0.000u      0.000s      0.000w      9 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      3.083u      0.100s      1.895w      9 calls
HF: Form core H                     :      0.033u      0.000s      0.010w      9 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      9 calls
HF: Guess                           :      0.183u      0.000s      0.119w      9 calls
| SAD Guess                         :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      0.767u      0.000s      0.451w    121 calls
| JK: D                             :      0.000u      0.000s      0.001w    121 calls
| JK: USO2AO                        :      0.000u      0.000s      0.007w    121 calls
| JK: JK                            :      0.750u      0.000s      0.428w    121 calls
| | PK computes JK                  :      0.750u      0.000s      0.428w    121 calls
| JK: AO2USO                        :      0.017u      0.000s      0.009w    121 calls
HF: Form F                          :      0.000u      0.000s      0.001w    121 calls
HF: Form D                          :      0.000u      0.000s      0.001w    121 calls
HF: DIIS                            :      0.050u      0.000s      0.050w    120 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.006w    112 calls
| DIISManager::extrapolate          :      0.017u      0.000s      0.011w    112 calls
| | bMatrix setup                   :      0.000u      0.000s      0.004w    112 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.003w    112 calls
| | New vector                      :      0.017u      0.000s      0.003w    112 calls
HF: Form C                          :      0.017u      0.000s      0.023w    120 calls
Grad: V T Perturb                   :      0.183u      0.017s      0.125w      9 calls
Grad: S                             :      0.000u      0.000s      0.005w      9 calls
Grad: JK                            :     11.617u      0.000s      6.987w      9 calls
Grad: XC                            :      0.000u      0.000s      0.000w      9 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:44:15 2021
Timers Off: Tue Jan  5 13:44:26 2021

Wall Time:       11.55 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      3.150u      0.067s      1.910w      9 calls
HF: Form core H                     :      0.017u      0.000s      0.010w      9 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      9 calls
HF: Guess                           :      0.183u      0.000s      0.119w      9 calls
SAD Guess                           :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      0.567u      0.000s      0.448w    121 calls
JK: D                               :      0.000u      0.000s      0.001w    121 calls
JK: USO2AO                          :      0.000u      0.000s      0.007w    121 calls
JK: JK                              :      0.550u      0.000s      0.426w    121 calls
PK computes JK                      :      0.550u      0.000s      0.426w    121 calls
JK: AO2USO                          :      0.017u      0.000s      0.009w    121 calls
HF: Form F                          :      0.017u      0.000s      0.001w    121 calls
HF: Form D                          :      0.000u      0.000s      0.001w    121 calls
HF: DIIS                            :      0.117u      0.000s      0.050w    120 calls
DIISManager::add_entry              :      0.017u      0.000s      0.006w    112 calls
DIISManager::extrapolate            :      0.000u      0.000s      0.012w    112 calls
bMatrix setup                       :      0.000u      0.000s      0.004w    112 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.003w    112 calls
New vector                          :      0.000u      0.000s      0.004w    112 calls
HF: Form C                          :      0.067u      0.000s      0.023w    120 calls
Grad: V T Perturb                   :      0.167u      0.067s      0.128w      9 calls
Grad: S                             :      0.017u      0.000s      0.004w      9 calls
Grad: JK                            :     11.600u      0.000s      6.967w      9 calls
Grad: XC                            :      0.000u      0.000s      0.000w      9 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      3.150u      0.067s      1.910w      9 calls
HF: Form core H                     :      0.017u      0.000s      0.010w      9 calls
HF: Form S/X                        :      0.017u      0.000s      0.002w      9 calls
HF: Guess                           :      0.183u      0.000s      0.119w      9 calls
| SAD Guess                         :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      0.567u      0.000s      0.448w    121 calls
| JK: D                             :      0.000u      0.000s      0.001w    121 calls
| JK: USO2AO                        :      0.000u      0.000s      0.007w    121 calls
| JK: JK                            :      0.550u      0.000s      0.426w    121 calls
| | PK computes JK                  :      0.550u      0.000s      0.426w    121 calls
| JK: AO2USO                        :      0.017u      0.000s      0.009w    121 calls
HF: Form F                          :      0.017u      0.000s      0.001w    121 calls
HF: Form D                          :      0.000u      0.000s      0.001w    121 calls
HF: DIIS                            :      0.117u      0.000s      0.050w    120 calls
| DIISManager::add_entry            :      0.017u      0.000s      0.006w    112 calls
| DIISManager::extrapolate          :      0.000u      0.000s      0.012w    112 calls
| | bMatrix setup                   :      0.000u      0.000s      0.004w    112 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.003w    112 calls
| | New vector                      :      0.000u      0.000s      0.004w    112 calls
HF: Form C                          :      0.067u      0.000s      0.023w    120 calls
Grad: V T Perturb                   :      0.167u      0.067s      0.128w      9 calls
Grad: S                             :      0.017u      0.000s      0.004w      9 calls
Grad: JK                            :     11.600u      0.000s      6.967w      9 calls
Grad: XC                            :      0.000u      0.000s      0.000w      9 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:45:18 2021
Timers Off: Tue Jan  5 13:48:41 2021

Wall Time:      203.73 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     55.950u      1.533s     34.327w    163 calls
HF: Form core H                     :      0.050u      0.000s      0.176w    163 calls
HF: Form S/X                        :      0.033u      0.000s      0.048w    163 calls
HF: Guess                           :      1.967u      0.000s      1.199w    163 calls
SAD Guess                           :      1.867u      0.000s      1.119w     10 calls
HF: Form G                          :     14.050u      0.467s      8.934w   2393 calls
JK: D                               :      0.000u      0.000s      0.021w   2393 calls
JK: USO2AO                          :      0.267u      0.017s      0.130w   2393 calls
JK: JK                              :     13.417u      0.433s      8.469w   2393 calls
PK computes JK                      :     13.417u      0.433s      8.466w   2393 calls
JK: AO2USO                          :      0.133u      0.000s      0.193w   2393 calls
HF: Form F                          :      0.000u      0.000s      0.024w   2393 calls
HF: Form D                          :      0.067u      0.000s      0.031w   2393 calls
HF: DIIS                            :      2.333u      0.100s      1.174w   2383 calls
DIISManager::add_entry              :      0.267u      0.017s      0.146w   2230 calls
DIISManager::extrapolate            :      0.767u      0.033s      0.332w   2230 calls
bMatrix setup                       :      0.367u      0.017s      0.136w   2230 calls
bMatrix pseudoinverse               :      0.183u      0.017s      0.067w   2230 calls
New vector                          :      0.217u      0.000s      0.122w   2230 calls
HF: Form C                          :      1.433u      0.050s      0.824w   2383 calls
Grad: V T Perturb                   :      3.250u      0.150s      2.034w    163 calls
Grad: S                             :      0.150u      0.000s      0.104w    163 calls
Grad: JK                            :    211.650u      0.000s    127.034w    163 calls
Grad: XC                            :      0.000u      0.000s      0.000w    163 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     55.950u      1.533s     34.327w    163 calls
HF: Form core H                     :      0.050u      0.000s      0.176w    163 calls
HF: Form S/X                        :      0.033u      0.000s      0.048w    163 calls
HF: Guess                           :      1.967u      0.000s      1.199w    163 calls
| SAD Guess                         :      1.867u      0.000s      1.119w     10 calls
HF: Form G                          :     14.050u      0.467s      8.934w   2393 calls
| JK: D                             :      0.000u      0.000s      0.021w   2393 calls
| JK: USO2AO                        :      0.267u      0.017s      0.130w   2393 calls
| JK: JK                            :     13.417u      0.433s      8.469w   2393 calls
| | PK computes JK                  :     13.417u      0.433s      8.466w   2393 calls
| JK: AO2USO                        :      0.133u      0.000s      0.193w   2393 calls
HF: Form F                          :      0.000u      0.000s      0.024w   2393 calls
HF: Form D                          :      0.067u      0.000s      0.031w   2393 calls
HF: DIIS                            :      2.333u      0.100s      1.174w   2383 calls
| DIISManager::add_entry            :      0.267u      0.017s      0.146w   2230 calls
| DIISManager::extrapolate          :      0.767u      0.033s      0.332w   2230 calls
| | bMatrix setup                   :      0.367u      0.017s      0.136w   2230 calls
| | bMatrix pseudoinverse           :      0.183u      0.017s      0.067w   2230 calls
| | New vector                      :      0.217u      0.000s      0.122w   2230 calls
HF: Form C                          :      1.433u      0.050s      0.824w   2383 calls
Grad: V T Perturb                   :      3.250u      0.150s      2.034w    163 calls
Grad: S                             :      0.150u      0.000s      0.104w    163 calls
Grad: JK                            :    211.650u      0.000s    127.034w    163 calls
Grad: XC                            :      0.000u      0.000s      0.000w    163 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:50:42 2021
Timers Off: Tue Jan  5 13:51:00 2021

Wall Time:       18.11 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      5.017u      0.083s      3.047w     14 calls
HF: Form core H                     :      0.000u      0.000s      0.015w     14 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w     14 calls
HF: Guess                           :      0.200u      0.000s      0.119w     14 calls
SAD Guess                           :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      1.217u      0.017s      0.865w    230 calls
JK: D                               :      0.000u      0.000s      0.002w    230 calls
JK: USO2AO                          :      0.050u      0.000s      0.013w    230 calls
JK: JK                              :      1.100u      0.017s      0.820w    230 calls
PK computes JK                      :      1.100u      0.017s      0.820w    230 calls
JK: AO2USO                          :      0.017u      0.000s      0.018w    230 calls
HF: Form F                          :      0.017u      0.000s      0.002w    230 calls
HF: Form D                          :      0.017u      0.000s      0.003w    230 calls
HF: DIIS                            :      0.250u      0.000s      0.115w    229 calls
DIISManager::add_entry              :      0.000u      0.000s      0.014w    216 calls
DIISManager::extrapolate            :      0.100u      0.000s      0.034w    216 calls
bMatrix setup                       :      0.033u      0.000s      0.014w    216 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.007w    216 calls
New vector                          :      0.050u      0.000s      0.013w    216 calls
HF: Form C                          :      0.100u      0.000s      0.080w    229 calls
Grad: V T Perturb                   :      0.250u      0.067s      0.194w     14 calls
Grad: S                             :      0.017u      0.000s      0.009w     14 calls
Grad: JK                            :     18.383u      0.000s     11.040w     14 calls
Grad: XC                            :      0.000u      0.000s      0.000w     14 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      5.017u      0.083s      3.047w     14 calls
HF: Form core H                     :      0.000u      0.000s      0.015w     14 calls
HF: Form S/X                        :      0.000u      0.000s      0.004w     14 calls
HF: Guess                           :      0.200u      0.000s      0.119w     14 calls
| SAD Guess                         :      0.183u      0.000s      0.111w      1 calls
HF: Form G                          :      1.217u      0.017s      0.865w    230 calls
| JK: D                             :      0.000u      0.000s      0.002w    230 calls
| JK: USO2AO                        :      0.050u      0.000s      0.013w    230 calls
| JK: JK                            :      1.100u      0.017s      0.820w    230 calls
| | PK computes JK                  :      1.100u      0.017s      0.820w    230 calls
| JK: AO2USO                        :      0.017u      0.000s      0.018w    230 calls
HF: Form F                          :      0.017u      0.000s      0.002w    230 calls
HF: Form D                          :      0.017u      0.000s      0.003w    230 calls
HF: DIIS                            :      0.250u      0.000s      0.115w    229 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.014w    216 calls
| DIISManager::extrapolate          :      0.100u      0.000s      0.034w    216 calls
| | bMatrix setup                   :      0.033u      0.000s      0.014w    216 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.007w    216 calls
| | New vector                      :      0.050u      0.000s      0.013w    216 calls
HF: Form C                          :      0.100u      0.000s      0.080w    229 calls
Grad: V T Perturb                   :      0.250u      0.067s      0.194w     14 calls
Grad: S                             :      0.017u      0.000s      0.009w     14 calls
Grad: JK                            :     18.383u      0.000s     11.040w     14 calls
Grad: XC                            :      0.000u      0.000s      0.000w     14 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:51:31 2021
Timers Off: Tue Jan  5 13:53:35 2021

Wall Time:      124.57 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     34.117u      0.650s     20.896w    100 calls
HF: Form core H                     :      0.050u      0.000s      0.106w    100 calls
HF: Form S/X                        :      0.033u      0.000s      0.028w    100 calls
HF: Guess                           :      0.200u      0.000s      0.123w    100 calls
SAD Guess                           :      0.183u      0.000s      0.113w      1 calls
HF: Form G                          :      8.333u      0.200s      4.948w   1320 calls
JK: D                               :      0.000u      0.000s      0.012w   1320 calls
JK: USO2AO                          :      0.167u      0.000s      0.073w   1320 calls
JK: JK                              :      7.983u      0.200s      4.689w   1320 calls
PK computes JK                      :      7.983u      0.200s      4.688w   1320 calls
JK: AO2USO                          :      0.167u      0.000s      0.107w   1320 calls
HF: Form F                          :      0.017u      0.000s      0.013w   1320 calls
HF: Form D                          :      0.050u      0.000s      0.018w   1320 calls
HF: DIIS                            :      0.900u      0.000s      0.644w   1319 calls
DIISManager::add_entry              :      0.100u      0.000s      0.084w   1220 calls
DIISManager::extrapolate            :      0.300u      0.000s      0.175w   1220 calls
bMatrix setup                       :      0.133u      0.000s      0.071w   1220 calls
bMatrix pseudoinverse               :      0.067u      0.000s      0.037w   1220 calls
New vector                          :      0.083u      0.000s      0.064w   1220 calls
HF: Form C                          :      0.750u      0.000s      0.459w   1319 calls
Grad: V T Perturb                   :      2.100u      0.333s      1.389w    100 calls
Grad: S                             :      0.083u      0.000s      0.065w    100 calls
Grad: JK                            :    131.400u      0.017s     78.839w    100 calls
Grad: XC                            :      0.000u      0.000s      0.000w    100 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     34.117u      0.650s     20.896w    100 calls
HF: Form core H                     :      0.050u      0.000s      0.106w    100 calls
HF: Form S/X                        :      0.033u      0.000s      0.028w    100 calls
HF: Guess                           :      0.200u      0.000s      0.123w    100 calls
| SAD Guess                         :      0.183u      0.000s      0.113w      1 calls
HF: Form G                          :      8.333u      0.200s      4.948w   1320 calls
| JK: D                             :      0.000u      0.000s      0.012w   1320 calls
| JK: USO2AO                        :      0.167u      0.000s      0.073w   1320 calls
| JK: JK                            :      7.983u      0.200s      4.689w   1320 calls
| | PK computes JK                  :      7.983u      0.200s      4.688w   1320 calls
| JK: AO2USO                        :      0.167u      0.000s      0.107w   1320 calls
HF: Form F                          :      0.017u      0.000s      0.013w   1320 calls
HF: Form D                          :      0.050u      0.000s      0.018w   1320 calls
HF: DIIS                            :      0.900u      0.000s      0.644w   1319 calls
| DIISManager::add_entry            :      0.100u      0.000s      0.084w   1220 calls
| DIISManager::extrapolate          :      0.300u      0.000s      0.175w   1220 calls
| | bMatrix setup                   :      0.133u      0.000s      0.071w   1220 calls
| | bMatrix pseudoinverse           :      0.067u      0.000s      0.037w   1220 calls
| | New vector                      :      0.083u      0.000s      0.064w   1220 calls
HF: Form C                          :      0.750u      0.000s      0.459w   1319 calls
Grad: V T Perturb                   :      2.100u      0.333s      1.389w    100 calls
Grad: S                             :      0.083u      0.000s      0.065w    100 calls
Grad: JK                            :    131.400u      0.017s     78.839w    100 calls
Grad: XC                            :      0.000u      0.000s      0.000w    100 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 13:55:25 2021
Timers Off: Tue Jan  5 13:57:09 2021

Wall Time:      104.19 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     28.233u      0.550s     17.300w     81 calls
HF: Form core H                     :      0.033u      0.033s      0.086w     81 calls
HF: Form S/X                        :      0.067u      0.000s      0.024w     81 calls
HF: Guess                           :      0.233u      0.000s      0.140w     81 calls
SAD Guess                           :      0.200u      0.000s      0.119w      1 calls
HF: Form G                          :     10.533u      0.350s      6.461w   1728 calls
JK: D                               :      0.050u      0.000s      0.014w   1728 calls
JK: USO2AO                          :      0.183u      0.000s      0.094w   1728 calls
JK: JK                              :      9.767u      0.333s      6.126w   1728 calls
PK computes JK                      :      9.767u      0.333s      6.124w   1728 calls
JK: AO2USO                          :      0.283u      0.000s      0.139w   1728 calls
HF: Form F                          :      0.017u      0.000s      0.017w   1728 calls
HF: Form D                          :      0.050u      0.000s      0.023w   1728 calls
HF: DIIS                            :      1.383u      0.033s      0.879w   1727 calls
DIISManager::add_entry              :      0.100u      0.000s      0.096w   1647 calls
DIISManager::extrapolate            :      0.367u      0.017s      0.278w   1647 calls
bMatrix setup                       :      0.150u      0.000s      0.117w   1647 calls
bMatrix pseudoinverse               :      0.033u      0.000s      0.053w   1647 calls
New vector                          :      0.167u      0.017s      0.102w   1647 calls
HF: Form C                          :      1.000u      0.050s      0.595w   1727 calls
Grad: V T Perturb                   :      1.767u      0.317s      1.137w     80 calls
Grad: S                             :      0.050u      0.017s      0.053w     80 calls
Grad: JK                            :    105.017u      0.000s     63.055w     80 calls
Grad: XC                            :      0.000u      0.000s      0.000w     80 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     28.233u      0.550s     17.300w     81 calls
HF: Form core H                     :      0.033u      0.033s      0.086w     81 calls
HF: Form S/X                        :      0.067u      0.000s      0.024w     81 calls
HF: Guess                           :      0.233u      0.000s      0.140w     81 calls
| SAD Guess                         :      0.200u      0.000s      0.119w      1 calls
HF: Form G                          :     10.533u      0.350s      6.461w   1728 calls
| JK: D                             :      0.050u      0.000s      0.014w   1728 calls
| JK: USO2AO                        :      0.183u      0.000s      0.094w   1728 calls
| JK: JK                            :      9.767u      0.333s      6.126w   1728 calls
| | PK computes JK                  :      9.767u      0.333s      6.124w   1728 calls
| JK: AO2USO                        :      0.283u      0.000s      0.139w   1728 calls
HF: Form F                          :      0.017u      0.000s      0.017w   1728 calls
HF: Form D                          :      0.050u      0.000s      0.023w   1728 calls
HF: DIIS                            :      1.383u      0.033s      0.879w   1727 calls
| DIISManager::add_entry            :      0.100u      0.000s      0.096w   1647 calls
| DIISManager::extrapolate          :      0.367u      0.017s      0.278w   1647 calls
| | bMatrix setup                   :      0.150u      0.000s      0.117w   1647 calls
| | bMatrix pseudoinverse           :      0.033u      0.000s      0.053w   1647 calls
| | New vector                      :      0.167u      0.017s      0.102w   1647 calls
HF: Form C                          :      1.000u      0.050s      0.595w   1727 calls
Grad: V T Perturb                   :      1.767u      0.317s      1.137w     80 calls
Grad: S                             :      0.050u      0.017s      0.053w     80 calls
Grad: JK                            :    105.017u      0.000s     63.055w     80 calls
Grad: XC                            :      0.000u      0.000s      0.000w     80 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 14:33:50 2021
Timers Off: Tue Jan  5 14:34:19 2021

Wall Time:       28.94 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     17.150u      0.300s     10.431w     50 calls
HF: Form core H                     :      0.050u      0.000s      0.021w     50 calls
HF: Form S/X                        :      0.000u      0.017s      0.012w     50 calls
HF: Guess                           :      9.950u      0.033s      5.979w     50 calls
SAD Guess                           :      9.317u      0.017s      5.602w     50 calls
HF: Form G                          :      4.300u      0.083s      2.663w    725 calls
JK: D                               :      0.000u      0.000s      0.006w    725 calls
JK: USO2AO                          :      0.150u      0.000s      0.039w    725 calls
JK: JK                              :      3.883u      0.083s      2.521w    725 calls
PK computes JK                      :      3.883u      0.083s      2.520w    725 calls
JK: AO2USO                          :      0.133u      0.000s      0.058w    725 calls
HF: Form F                          :      0.017u      0.000s      0.007w    725 calls
HF: Form D                          :      0.000u      0.000s      0.009w    725 calls
HF: DIIS                            :      0.517u      0.033s      0.354w    675 calls
DIISManager::add_entry              :      0.050u      0.017s      0.044w    675 calls
DIISManager::extrapolate            :      0.133u      0.000s      0.103w    675 calls
bMatrix setup                       :      0.050u      0.000s      0.043w    675 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.021w    675 calls
New vector                          :      0.067u      0.000s      0.037w    675 calls
HF: Form C                          :      0.383u      0.000s      0.229w    675 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     17.150u      0.300s     10.431w     50 calls
HF: Form core H                     :      0.050u      0.000s      0.021w     50 calls
HF: Form S/X                        :      0.000u      0.017s      0.012w     50 calls
HF: Guess                           :      9.950u      0.033s      5.979w     50 calls
| SAD Guess                         :      9.317u      0.017s      5.602w     50 calls
HF: Form G                          :      4.300u      0.083s      2.663w    725 calls
| JK: D                             :      0.000u      0.000s      0.006w    725 calls
| JK: USO2AO                        :      0.150u      0.000s      0.039w    725 calls
| JK: JK                            :      3.883u      0.083s      2.521w    725 calls
| | PK computes JK                  :      3.883u      0.083s      2.520w    725 calls
| JK: AO2USO                        :      0.133u      0.000s      0.058w    725 calls
HF: Form F                          :      0.017u      0.000s      0.007w    725 calls
HF: Form D                          :      0.000u      0.000s      0.009w    725 calls
HF: DIIS                            :      0.517u      0.033s      0.354w    675 calls
| DIISManager::add_entry            :      0.050u      0.017s      0.044w    675 calls
| DIISManager::extrapolate          :      0.133u      0.000s      0.103w    675 calls
| | bMatrix setup                   :      0.050u      0.000s      0.043w    675 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.021w    675 calls
| | New vector                      :      0.067u      0.000s      0.037w    675 calls
HF: Form C                          :      0.383u      0.000s      0.229w    675 calls

**************************************************************************************

Host: smg13363-ws

Timers On : Tue Jan  5 14:35:47 2021
Timers Off: Tue Jan  5 14:36:45 2021

Wall Time:       57.75 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :     34.367u      0.117s     20.652w    100 calls
HF: Form core H                     :      0.050u      0.000s      0.047w    100 calls
HF: Form S/X                        :      0.050u      0.000s      0.024w    100 calls
HF: Guess                           :     19.617u      0.083s     11.877w    100 calls
SAD Guess                           :     18.517u      0.067s     11.128w    100 calls
HF: Form G                          :      9.517u      0.350s      5.613w   1517 calls
JK: D                               :      0.033u      0.000s      0.014w   1517 calls
JK: USO2AO                          :      0.150u      0.000s      0.082w   1517 calls
JK: JK                              :      8.950u      0.350s      5.313w   1517 calls
PK computes JK                      :      8.950u      0.350s      5.311w   1517 calls
JK: AO2USO                          :      0.217u      0.000s      0.120w   1517 calls
HF: Form F                          :      0.000u      0.000s      0.015w   1517 calls
HF: Form D                          :      0.017u      0.000s      0.021w   1517 calls
HF: DIIS                            :      1.100u      0.000s      0.761w   1417 calls
DIISManager::add_entry              :      0.150u      0.000s      0.096w   1417 calls
DIISManager::extrapolate            :      0.150u      0.000s      0.224w   1417 calls
bMatrix setup                       :      0.067u      0.000s      0.096w   1417 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.044w   1417 calls
New vector                          :      0.067u      0.000s      0.080w   1417 calls
HF: Form C                          :      0.650u      0.000s      0.480w   1417 calls

--------------------------------------------------------------------------------------
Total PK formation time             :     34.367u      0.117s     20.652w    100 calls
HF: Form core H                     :      0.050u      0.000s      0.047w    100 calls
HF: Form S/X                        :      0.050u      0.000s      0.024w    100 calls
HF: Guess                           :     19.617u      0.083s     11.877w    100 calls
| SAD Guess                         :     18.517u      0.067s     11.128w    100 calls
HF: Form G                          :      9.517u      0.350s      5.613w   1517 calls
| JK: D                             :      0.033u      0.000s      0.014w   1517 calls
| JK: USO2AO                        :      0.150u      0.000s      0.082w   1517 calls
| JK: JK                            :      8.950u      0.350s      5.313w   1517 calls
| | PK computes JK                  :      8.950u      0.350s      5.311w   1517 calls
